0.0, 0.0
0.00893854748603351, 54.36893203883494
0.01787709497206702, 87.37864077669894
0.029050279329608797, 124.27184466019412
0.03798882681564253, 151.45631067961165
0.049162011173184306, 172.81553398058247
0.07374301675977635, 192.23300970873788
0.10502793296089363, 205.8252427184466
0.13407821229050265, 215.53398058252424
0.1877094972067037, 225.24271844660188
0.26368715083798877, 236.89320388349518
0.3240223463687151, 244.6601941747573
0.3888268156424579, 252.4271844660194
0.4424581005586592, 258.252427184466
0.4916201117318435, 264.0776699029126
0.547486033519553, 269.9029126213592
0.6368715083798882, 279.6116504854368
0.688268156424581, 285.4368932038835
0.7508379888268155, 291.26213592233
0.788826815642458, 295.1456310679612
1.4890885750962772, 338.29787234042556
1.9768934531450577, 361.70212765957456
2.541720154043646, 387.23404255319144
3.1322207958921693, 417.02127659574467
4.005134788189987, 465.95744680851067
4.749679075738126, 508.5106382978724
6.084724005134788, 568.0851063829788
7.573812580231065, 625.5319148936171
8.575096277278563, 663.8297872340427
9.345314505776637, 693.6170212765958
9.987163029525032, 714.8936170212767
10.654685494223365, 736.1702127659576
11.296534017971759, 753.1914893617022
11.938382541720154, 768.0851063829789
13.06803594351733, 787.2340425531916
14.993581514762518, 802.1276595744682
16.893453145057766, 808.5106382978724
18.35686777920411, 808.5106382978724
19.255455712451862, 806.3829787234043
19.922978177150192, 804.2553191489362
