0.0 , 0.0
0.024581005586592042, 155.3398058252427
0.04469273743016755, 207.76699029126212
0.049162011173184306, 217.47572815533977
0.05586592178770933, 225.24271844660188
0.06703910614525133, 234.95145631067953
0.07597765363128484, 240.77669902912623
0.09608938547486034, 248.54368932038835
0.11620111731843563, 254.36893203883494
0.14525139664804465, 262.13592233009706
0.17877094972067042, 267.96116504854365
0.21899441340782122, 275.72815533980577
0.2703910614525138, 283.4951456310679
0.3351955307262571, 289.32038834951453
0.3351955307262571, 289.32038834951453
0.40670391061452515, 297.08737864077665
0.5318435754189943, 304.85436893203877
0.6525139664804469, 312.62135922330094
0.7821229050279328, 322.33009708737853
1.10397946084724, 342.5531914893618
2.541720154043646, 417.02127659574467
3.3632862644415917, 459.5744680851065
3.979460847240052, 489.36170212765967
4.595635430038512, 521.2765957446809
5.314505776636714, 559.5744680851064
5.956354300385109, 595.7446808510639
6.8806161745828, 651.0638297872341
7.702182284980745, 697.872340425532
8.831835686777922, 753.1914893617022
9.653401797175867, 787.2340425531916
10.577663671373555, 823.404255319149
11.810012836970476, 853.1914893617022
13.196405648267008, 880.8510638297873
14.4801026957638, 897.872340425532
